deep_sfhdelayed.tau_main,deep_sfhdelayed.age_main,deep_sfhdelayed.tau_burst,deep_sfhdelayed.f_burst,deep_sfhdelayed.age_burst,E_BV_lines,deep_sfhdelayed.sfr_A,deep_sfhdelayed.normalise,E_BV_factor,uv_bump_wavelength,uv_bump_width,uv_bump_amplitude,powerlaw_slope,Ext_law_emission_lines,Rv,deep_bc03_pca_norm.imf,deep_bc03_pca_norm.metallicity,qpah,umin,alpha,gamma,deep_bc03_pca_norm.separation_age,logU,f_esc,f_dust,lines_width,emission,redshift,filters
2810.264278344147,2995.3547928144826,8889.244763643426,0.14775722959539594,46.39646967809874,0.8058900683600045,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1936.5561149579366,8600.988246143586,8509.773490524334,0.16241459930028812,29.239297660965526,0.795012233292375,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2464.0197783199987,5897.14285094383,9115.386867089048,0.14995114545851762,48.013911025719985,0.8602180322712885,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2477.148217597219,6309.277576964743,5142.781539121317,0.1497984808510587,33.990628282922444,0.7608344880367555,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2715.206195534047,1869.8122035367542,499.8865399903643,0.15172015875969438,36.29554982811668,0.7648619552537137,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2255.2954949230557,4144.099871141709,1438.7301773797753,0.15858538297879465,30.761575978539604,0.7698810190435412,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2833.6278594258474,3995.3329246163366,2731.23549706622,0.16472743724334415,73.10785637500535,0.7977187335795497,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1839.7492064932276,5478.228167320725,2770.954345952845,0.14664622609648756,20.223271606041372,0.7697529760141015,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1992.6945235160965,8456.880910833615,1140.2602399351836,0.17713562870485067,52.580922010059176,0.7268750966536879,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2532.835263136348,3608.110096700967,1181.045353859845,0.11879278555953104,16.804320944641514,0.742534890121811,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2322.1980793464736,4500.789360988606,2034.2281111288212,0.12900964566721185,41.8537722305829,0.7786463447317316,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1805.7122275345334,5547.501852803751,8218.362555672964,0.11545509909678492,53.16898547744477,0.8012139524124078,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2013.5409301692102,9434.022628304221,5698.104245833613,0.1452782691072663,92.95562193332246,0.7641599662461185,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1853.9554534759168,8962.473031513118,5454.963180724618,0.08639892244670733,22.492847938292755,0.7829853847130352,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1988.0464834555537,8853.334592166024,6517.8080802068125,0.15024926552235274,23.216917749075623,0.7322839657758216,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1956.0527088999786,8424.093557302414,9985.965312335657,0.16531039593918195,86.54915362926471,0.8263245764480864,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2449.4340303342824,5717.835560206331,3352.3773365089355,0.17003346347730366,65.99438690629742,0.7811852228150042,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1622.184895824175,3904.6437958853285,3559.526383207779,0.16972862420074908,39.66664623040145,0.751834923612259,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2153.8335149888017,6565.307427047157,9494.374723817558,0.12680244698813292,35.15682122945507,0.7959276141598046,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2675.492336262499,3636.787131700392,5554.524193642261,0.13426693126817413,28.445268670602996,0.8971529647933993,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1577.138031003989,3217.756782327553,4298.501977666558,0.13231142592812595,65.80726224835388,0.749029831396002,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2217.561160195677,6615.832856250745,3179.3182976162225,0.1399393689817367,61.37046792454141,0.7504866757361954,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2001.1634478912497,4785.320208538313,8442.66470364867,0.16230279523248303,51.12635766792221,0.8494584890123256,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2735.3747452632374,8903.085110361979,9665.820627980396,0.18947233780779488,38.35284643833696,0.7757355355810767,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1634.6273275439803,4181.111891410457,9319.144018686771,0.12257276399694507,44.27421597210819,0.7541730717459683,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1984.4208830562839,4015.391026858091,9478.290597136283,0.1441813189033369,41.62622299965789,0.8172360520897106,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2541.9868467851447,3215.553817843881,4440.007404052423,0.15502329094073636,56.52548784769547,0.7740180928863252,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1674.5716343829195,5637.503148789713,2576.925088294228,0.12876670821680503,64.07388304948266,0.807901837845006,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2299.0389663901733,2492.661209083514,8883.058571114716,0.15810062785539744,71.98676035068131,0.731191286193861,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2380.2236647843692,2530.668860059398,1292.1619244532249,0.14158795801690935,56.96874980930506,0.8530408615774518,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1630.3115238849887,6585.197306652365,4531.195969887224,0.14789987821027345,63.71038647960927,0.6829859224511241,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1905.1606507625663,5609.584956831498,8104.991906612024,0.12279276320961524,65.43812457533132,0.7980108180796015,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2126.790728580103,9472.632192339974,5770.582988481615,0.1672612279910944,72.0623762253634,0.7375301773516725,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2736.077677181088,8593.125210257042,3733.389463272929,0.11194878143833645,91.66967663451983,0.9734698900362655,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1794.7111348838941,8985.221067972176,4183.948034537406,0.1652491525620443,32.543727375698616,0.8194991898667561,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1814.7865796294438,7709.578090976653,6055.508445786704,0.12047797173108618,52.58340258388374,0.7962098749775552,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2399.8484184511035,9245.940057291651,879.8926508835139,0.16563564364837213,37.44675559526881,0.8541480268120041,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1821.4862064189197,5273.746763031712,9763.334903779923,0.13114051176170433,61.97182527355386,0.6723122105522779,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2402.735997274769,3897.7088111389958,2047.1489501679216,0.13763278548829969,63.072394307039,0.7859037814331762,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2468.1703333744695,9885.806524865553,3643.3558272069267,0.18254634220891425,29.393782071205198,0.8303338081137235,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1948.160198240058,9512.906677061927,6572.70592337545,0.18402663149795928,43.63824143518421,0.8041835071334726,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1890.1084653522762,4345.398903246682,6633.34519423683,0.11738284978874416,34.63341654986314,0.7719199526640281,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2221.5353061788833,4512.405437224005,804.7349853422547,0.1644478733340814,20.814750310003358,0.7779951822022959,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2412.7590556498362,4681.591064989273,4701.7296186367175,0.1145658793408823,68.72357222835208,0.853507283779608,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2088.817679679206,6365.261136873805,1310.3344473118232,0.15244845114355812,65.74439116591468,0.7247872070489363,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2180.0591592492583,9464.409425003207,7357.345149143897,0.1679251675151465,71.51969565996201,0.8239756374130478,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2422.3226467194618,6634.11277964005,254.89521513186446,0.13243967837144427,33.956636374948374,0.7160638291010373,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2531.0821468000713,1364.4427319256993,885.5486804906341,0.1636711099706445,31.493207785569375,0.7955334978339814,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2043.2761060522616,5925.462898777306,3418.9251721644932,0.16740548109863598,57.64222425188126,0.7384843729794874,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2223.589189284997,2548.006960911015,9192.843155840252,0.08984708913055493,30.78279016153959,0.7723154246002766,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2312.9507224606323,3026.6283877341175,8952.989502870363,0.12044281980874992,80.8013004075116,0.7478135506946622,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1726.2269358880337,8135.702794350778,4858.217971744014,0.14786280219455536,30.21917634509569,0.6902553053048917,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2415.6443571911823,7872.174421033011,1909.2256970794524,0.1512599473157949,44.43898267981819,0.7703212271864575,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2168.103661861689,7872.036806833364,8890.790440033748,0.1415968017213265,46.81053834859499,0.861692446502323,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2387.362848165721,3458.465839168697,4917.783816674833,0.15771938851996975,70.50038548288522,0.803598083175338,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2631.917159711585,8910.771675562737,1399.9773303688926,0.11350069618548246,93.40796407273659,0.7662256799625569,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2003.1472325303498,6731.39007589527,9283.063575502223,0.11860780573778491,39.14137510624009,0.8823837121499354,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1806.3509172973127,9404.98341933622,1690.3104849631327,0.07618157487493578,33.72108203711576,0.8082811329852893,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2126.9850518407316,5316.166529104562,8247.32576869404,0.17623495363253336,16.675824384340654,0.8275090612329468,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2412.212177779319,4913.8259511222395,8977.58464107946,0.12955692172295777,42.58059881001392,0.7516680724441154,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2118.788874522305,4188.774042939743,5837.69326230382,0.15908100093858013,64.51710024613938,0.8002499244868793,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2154.745797201077,6045.745364242337,840.6611649544448,0.16945027457311057,55.11592314215644,0.8836600008108824,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1998.5629644120593,8301.993381893863,4119.743943902656,0.11785840406280046,53.235275241100936,0.7373739913718129,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2906.176345757707,8305.500555911556,3012.4038189143275,0.14512905358065917,26.99637274826227,0.7910098746414713,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1740.2177271113299,4632.1325924137045,6556.735931404979,0.17940689534871618,67.0077518889873,0.6804591899936705,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2959.0820787287516,4884.521738652284,3971.4720768998295,0.18394135492217029,46.409720260541064,0.8022792867602673,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1900.2703249864505,5238.319587594224,2801.6628138429605,0.16767980712933533,66.7267218778138,0.8050532445542034,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2249.3388982598954,7620.955776419723,5701.411749095026,0.1402919737918999,52.76600450522511,0.6592260369650729,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2188.2180460297554,4195.783461444732,8803.40998025776,0.16669698320756687,19.93817190754606,0.7978797654921497,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2201.1730311647657,9665.959736962126,7032.867178857225,0.16199285000827207,50.09663345300996,0.9111508962346204,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1723.5911169967844,2098.8927382234015,2164.116850800505,0.150641152885578,52.261516472755375,0.71187551863267,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2167.5780627253584,5597.862335266101,1316.4392143440946,0.14214882633126283,37.84706805596627,0.7054804162550132,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1914.9908623116867,4171.459414173575,3272.3942125704016,0.09411430819519268,55.334384143249665,0.7892960942147802,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1608.740581170774,6812.480822312428,6313.895325957321,0.16148472677613768,88.76102694278072,0.7418670484726786,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2005.6147278616606,5435.3196523375245,4105.535225739466,0.14098543042329853,28.54313100198861,0.772802514137789,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1888.8273871095987,5471.583574419791,1079.6751952102786,0.15755715749913193,96.77059346312909,0.8258697726353246,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2373.36453927386,7058.254612708868,8209.834828941901,0.1644207909195887,33.14641945023245,0.7281170217612423,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2772.229881759532,8575.368920177652,2539.7251572227515,0.11419595438552255,60.508248397977475,0.7659590006428831,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2721.1769276426876,9108.380375622506,455.4919707466888,0.12762847149258033,79.74229482767294,0.7438731052267826,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1666.5900799738818,5327.172879027073,3518.149725977991,0.11453901178433938,53.80790469023836,0.6523340871620065,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2875.916980303305,7340.973056508055,8007.394794514526,0.15500459381418402,36.995765252079295,0.7888563371638606,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2571.696024286424,4391.753605272013,318.8823284732225,0.16372183376647587,62.66684528738177,0.7610082101930526,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2041.6319404853034,2763.5729877747644,4788.14414858854,0.13938027179745469,59.10120180021894,0.8473225818122572,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1650.0711435570292,5841.640214905074,7226.224063210485,0.14030772526056107,33.249610751621134,0.753937654474446,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1814.2665916159585,6279.289527612866,1412.4074626854945,0.13838120657493444,62.97361323635313,0.7195141493196191,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2088.9516191006896,9446.508422781644,1789.8667708415087,0.1579612531734086,35.927429332002646,0.7264957999126274,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2970.995352057168,8232.54731062328,8898.802560693177,0.1857722941336432,62.20987064336141,0.7138220927438148,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2288.4355522794954,8349.893139491222,358.2864451370642,0.16642775887193728,50.44373469256486,0.7600154938833312,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2020.6045939434962,9032.291315924133,6285.863290637386,0.18477294950687773,40.674669642264874,0.7851950868107629,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1702.5962907634064,5361.640720405728,7256.920957466584,0.11810888757970044,28.35501496872282,0.7756275808870143,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1863.749443093067,9665.365286419355,6656.2117886910055,0.18003833473496594,31.82247256252068,0.7571765208699104,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
1867.4196719480278,8255.883814950355,1778.7488946805897,0.1582686680653435,80.35753378944368,0.8549232549720958,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2443.2918233069777,3921.795569588977,2410.1262206103884,0.06892976288682592,82.0631382760673,0.7798272288108086,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
2622.7503625570494,8086.644056811503,5811.247258307547,0.1377955800102712,40.37451580177343,0.8154220574196103,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV
